,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Msn,week_year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1060,650,130,131.43,223.2566667,122.4133333,226.6791667,126.1666667,227.43,123.0533333,223.9066667,118.9833333,318.5133333,0.558333333,486.3533333,119.6525714,194.8152381,133.74,229.1,108.6971429,218.5637143,7.55,4535.05,515,6,163,-5.15,75600,8,0,0,1,0,0,0,0
1061,500,130,132.0666667,221.4233333,122.38,226.7233333,125.4466667,228.52,127.01,223.3516667,118.9333333,268.95,-2.2,495.1266667,118.29,196.7897143,134.5,232.7,108.5571429,217.994,6.95,4535.15,522,6,148.5,-5.05,79200,8,0,0,1,0,0,0,0
1062,420,130,131.0766667,223.87,120.8466667,229.3666667,123.7333333,230.5933333,132.7,225.38,115.8266667,300.95,-3.933333333,496.3733333,118.16,206.0222857,135.7333333,242.2933333,108.5428571,224.031,4.85,4534.8,522,8.5,130.5,-7.15,82800,8,0,0,1,0,0,0,0
1063,350,100,129.7216667,225.0333333,118.5333333,231.3041667,123.6,231.5533333,135.0333333,221.6,113.8566667,314.3283333,-5.566666667,497.0858333,118.2,212.9874286,133.6633333,249.825,108.3828571,228.4868571,1.9,4534.8,529.5,12,122.5,-8.85,0,8,0,0,0,1,0,0,0
1064,220,0,128.2866667,227.12,116.4266667,230.22,123.6,231.9433333,131.0533333,218.5933333,112.362,317.01,-3.5,501.7633333,117.7371429,214.9522857,132.1233333,253.6866667,108.4733333,232.1853333,3.45,4535.05,537.5,12,133.5,-5.8,3600,8,0,0,0,1,0,0,0
1065,270,0,126.7266667,226.6933333,114.6,229.44,124.1666667,233.7033333,127.11,217.3733333,111.3685714,316.4445714,-1.6,504.3783333,117.6,218.3226786,130.57,259.21,108.6,236.9275,6.35,4534.4,531.5,14.5,141.5,-3.75,7200,8,0,0,0,1,0,0,0
1066,260,0,125.2116667,225.8241667,113.1816667,233.0866667,124.65,234.68,124.5733333,217.0333333,110.3742857,314.7265714,3.266666667,509.8266667,117.5457143,220.1611429,129.6333333,262.3883333,108.6,240.9466667,4.75,4533,533,13,138,-5.3,10800,8,0,0,0,1,0,0,0
1067,260,0,124.2566667,226.0533333,111.9666667,234.5233333,124.44,236.2533333,122.8433333,218.9233333,109.7425,313.04275,1.333333333,504.4466667,117.08,220.682,128.6333333,261.3933333,108.4666667,244.2133333,0.75,4533,552.5,6,238,-6.25,14400,8,0,0,0,1,0,0,0
1068,290,0,123.3,225.54,111.13,235.6266667,124.74,237.1133333,121.4133333,219.0383333,109.3028571,311.4514286,-3.2,495.96,117,222.9577143,127.7533333,259.9133333,108.6,246.6133333,-3.9,4533.75,572.5,6,373,-7.85,18000,8,0,0,0,1,0,0,0
1069,210,0,122.3266667,225.03,109.9733333,236.2775,125.0066667,237.98,120.2666667,219.18,108.76,310.596,-7.333333333,492.64,117,225.2405714,126.8666667,258.8333333,108.6,248.3858333,-5,4535.05,576,8.5,371,-8.6,21600,8,0,0,0,1,0,0,0
1070,370,20,121.74,228.8466667,109.1333333,238.7866667,124.3575,238.0408333,119.28,220.04,108.2285714,309.7914286,-4.766666667,501.05,116.714,225.5122857,126.1233333,259.25,108.6,250.7066667,-3.6,4535.9,573.5,9.5,373,-7.45,25200,8,0,0,0,1,0,0,0
1071,860,10,121.44,230.6266667,109,239.9133333,123.3,234.1566667,119.0783333,220.2216667,107.978,304.9503214,0.333333333,508.13,114.9802857,210.5942857,124.8833333,250.0766667,108.3333333,244.2466667,1.65,4537.35,557.5,6,353.5,-4.55,28800,8,0,0,0,1,0,0,0
1072,1040,130,121.1333333,232.18,110.035,239.5358333,122.2833333,230.87,126.8966667,218.87,107.3934286,296.9185714,6.266666667,510.8466667,113.6071429,201.0908571,123.6666667,239.6833333,108.0333333,231.63,12.75,4539.4,527.5,8.5,356,1.75,32400,8,0,0,0,1,0,0,0
1073,720,140,120.75,240.5183333,113.7433333,245.27,122.89,232.8733333,129.5666667,222.37,107.34,293.4877143,16.7725,518.7533333,113.3871429,196.9088571,122.78,233.9183333,108.5333333,225.3033333,21.75,4541.05,487.5,14.5,276.5,3.95,36000,8,0,0,0,1,0,0,0
1074,2490,140,121.57,245.4933333,116.81,239.0133333,127.32,245.3,132.3233333,222.4033333,107.34,291.2325714,26.99,517.9733333,114.12,191.2708571,122.4866667,227.98,109.1966667,224.3033333,29.25,4541.65,426,20.5,173.5,-0.4,39600,8,0,0,0,1,0,0,0
1075,1100,130,123.2766667,244.65,118.1466667,233.0966667,134.5666667,242.3666667,134.0866667,219.24,107.2571429,290.326,35.86,453.4133333,115.8457143,184.6522857,123.18,221.04,109.575,226.535,34.15,4541.75,366.5,21.5,207.5,-8,43200,8,0,0,0,1,0,0,0
1076,2340,130,125.245,232.7158333,118.8466667,227.4841667,137.05,248.7633333,134.0066667,213.44,107.3,287.0302857,40.4,380.2283333,117.8537143,178.4851429,124.7433333,214.7666667,109.68,236.0466667,35.6,4540.9,344.5,20.5,194.5,-11.3,46800,8,0,0,0,1,0,0,0
1077,1050,140,125.9266667,230.58,118.62,223.52,140.7866667,233.3,134.0733333,213.8833333,107.3257143,284.1757143,38.23333333,342.9,117.5125,174.5614286,124.2566667,211.0833333,109.74,237.7933333,31.45,4540.45,380.5,19,240,-7.75,50400,8,0,0,0,1,0,0,0
1078,990,90,126.06,237.1,117.3333333,232.4266667,139.2733333,226.5733333,133.1233333,214.7,107.2514286,282.8048571,28.10666667,458.84,116.5914286,178.4928571,123.2,213.9133333,109.44,230.84,27.6,4540.3,421,12,210,-2.55,54000,8,0,0,0,1,0,0,0
1079,470,10,125.9566667,237.375,116.515,237.7183333,135.6633333,223.3666667,130.6466667,209.47,107.34,286.2168571,30.02,454.2883333,116.1985714,179.9828571,124.9341667,220.1141667,109.32,229.8866667,28.6,4539.6,406.5,12,198,-4.35,57600,8,0,0,0,1,0,0,0
1080,520,0,125.14,232.3466667,115.35,233.4733333,131.7666667,220.1,128.0066667,208.1366667,107.2428571,283.5248571,29.12333333,424.4433333,115.2477143,180.714,127.2466667,225.6466667,109.1666667,226.35,28.75,4539.6,413.5,17,207.5,-2.9,61200,8,0,0,0,1,0,0,0
1081,1660,110,125.6633333,246.44,116.08,229.86,129.6666667,218.6466667,126.1666667,204.8116667,107.0685714,279.1602857,25.77666667,407.95,114.6,182.6728571,128.28,222.8466667,108.4666667,220.9616667,23.25,4540.6,458,16.5,167,0.35,64800,8,0,0,0,1,0,0,0
1082,650,10,128.59,253.9483333,120.1566667,241.2816667,130.1333333,226.38,125.8466667,217.7133333,107.3257143,285.7085714,22.17083333,424.8958333,114.8607143,188.5727143,128.9133333,222.7,108.0666667,217.3666667,16.25,4542.5,493.5,6,166.5,-0.5,68400,8,0,0,0,1,0,0,0
1083,740,150,130.3,233.04,123.1866667,231.84,130.695,224.8433333,129.58,221.36,112.4579643,411.9843929,17.11333333,445.8333333,115.8114286,192.0148571,130.95,224.5166667,107.9266667,216.8333333,12.55,4543.45,521.5,6,251,0.3,72000,8,0,0,0,1,0,0,0
1084,420,130,131.8466667,229.5,124.32,231.7733333,130.41,224.05,131.9416667,215.9308333,116.4034286,341.3425714,17.38666667,461.0466667,116.086,200.5725714,131.01,227.36,107.34,217.2,11.55,4543.8,546,6,386.5,3.15,75600,8,0,0,0,1,0,0,0
1085,390,140,131.78,227.98,123.5841667,231.1633333,129.29,226.1,131.34,215.2766667,117.7571429,277.7031429,15.23083333,470.3066667,115.272,202.6505714,129.9,231.95,107.34,217.9,12.85,4543.8,543.5,6,387.5,4.2,79200,8,0,0,0,1,0,0,0
1086,340,110,130.42,230.485,120.8133333,235.0833333,128.2733333,227.76,131.34,220.38,116.78,268.804,15.68333333,479.1766667,115.3157143,210.5285714,129.02,238.7791667,107.34,222.38,12.7,4543.55,552.5,6,356.5,5.45,82800,8,0,0,0,1,0,0,0
1087,230,10,128.7366667,234.7033333,118.3433333,236.4433333,127.56,228.24,129.785,217.775,115.9685714,264.6717143,15.27,482.485,115.6088571,216.2542857,127.44,247.6466667,107.34,228.7266667,11.5,4542.45,565,8.5,313,6.2,0,8,0,0,0,0,1,0,0
1088,290,0,127.2433333,235.0333333,116.5366667,235.29,127.2,228.48,127.44,216.24,115.14,262.0911786,14.05333333,485.7733333,115.74,219.6088571,126.6666667,261.3133333,107.34,234.5066667,10.55,4540.9,560.5,9.5,326,4.8,3600,8,0,0,0,0,1,0,0
1089,250,10,125.8066667,234.375,114.6891667,236.1866667,127.35,229.7433333,125.6333333,216.06,114.5542857,260.82,10.84666667,487.3733333,115.74,220.7694286,126.0416667,266.6666667,107.67,239.0733333,9.95,4539.45,564,6,336.5,4.8,7200,8,0,0,0,0,1,0,0
1090,230,10,124.44,234.06,113.2933333,239.96,127.65,230.8933333,124.1533333,216.21,114.0428571,259.1542857,9.695,490.915,115.74,222.4217143,125.2733333,266.4933333,107.8533333,242.9166667,9.1,4536.9,559,6,302,3.55,10800,8,0,0,0,0,1,0,0
1091,290,0,123.3333333,233.9333333,112.12,241.32,127.59,231.6933333,123.1666667,216.5733333,113.5914286,258.3728571,6.8,494.4166667,115.344,223.308,124.6533333,264.5466667,108,245.8308333,6.15,4534.05,562,6,263,1.05,14400,8,0,0,0,0,1,0,0
1092,290,10,122.32,233.5666667,111.1683333,241.85,127.74,232.65,122.21,217.35,112.9285714,257.40825,7.41,499.2033333,115.2437143,224.5685714,124.13,262.41,107.8533333,247.6333333,4.5,4532.5,573.5,6,248,1,18000,8,0,0,0,0,1,0,0
1093,210,0,121.53,233.7,110.2833333,242.79,127.5,233.3866667,121.47,217.96,112.4802857,256.9505714,7.74,501.5775,115.2,225.4511429,123.6,262.7,108,249.18,6.6,4531.05,572.5,6,256,2.65,21600,8,0,0,0,0,1,0,0
1094,310,20,121.1666667,236.0033333,109.35,244.6033333,126.9333333,232.4933333,120.7333333,218.58,111.8839286,262.0606429,7.26,500.4533333,115.0833333,225.5952381,123.1266667,263.44,107.9266667,250.4916667,5.85,4529.75,573.5,6,238,2,25200,8,0,0,0,0,1,0,0
1095,910,10,120.6,237.7791667,109.2,243.0641667,125.8066667,228.76,119.7066667,215.7866667,110.908,270.4408571,9.906666667,505.24,113.3214286,211.382,121.82,251.98,107.5966667,244.1866667,6.8,4529.65,567.5,6,284.5,2.1,28800,8,0,0,0,0,1,0,0
1096,1510,0,120.2666667,233.9066667,110.0333333,239.0466667,124.0566667,224.49,119.1316667,214.5525,110.0860714,272.2428571,18.06333333,508.0616667,112.3285714,204.2725714,120.8,245.17,107.53,242.48,12.35,4530,549,6,347.5,4.7,32400,8,0,0,0,0,1,0,0
1097,930,0,120.4,229.1066667,111.1333333,233.3133333,123.5666667,222.68,118.94,214.1666667,109.5445714,271.3325714,26.68,479.8133333,111.7285714,199.142,119.99,244.63,107.9266667,241.04,18.2,4529,503,6,267,3.15,36000,8,0,0,0,0,1,0,0
1098,300,0,120.8,225.7866667,111.8083333,228.83,122.8166667,220.1066667,118.65,212.1766667,109.2,268.9528571,34.14333333,425.5,111.2342857,195.0588571,119.1066667,240.7066667,107.34,233.0466667,24.25,4526.85,440.5,6,132.5,-2.25,39600,8,0,0,0,0,1,0,0
1099,2670,0,121.92,233.6683333,113.0533333,230.1066667,125.0333333,227.36,118.53,210.5766667,109.1,267.5102857,44.78666667,348.98,111.0428571,189.8323571,118.53,235.4216667,107.34,227.92,29.8,4524.8,394.5,6,152.5,-6.15,43200,8,0,0,0,0,1,0,0
1100,500,0,124.6633333,242.9133333,115.03,244.7366667,131.24,232.36,118.74,213.3416667,109.1571429,273.9168571,53.11333333,288.18,111.5714286,185.0271429,118.38,231.3,107.34,223.9583333,32.2,4521.65,364,6,156,-10.7,46800,8,0,0,0,0,1,0,0
1101,400,0,125.34,228.8466667,116.2441667,230.195,128.7,223.1666667,118.8066667,211.9066667,109.1321429,271.7738929,54.56666667,233.75,111.8685714,179.3128571,118.26,223.84,107.34,215.2733333,34.6,4518.2,308.5,8.5,191,-21.85,50400,8,0,0,0,0,1,0,0
1102,290,0,124.94,219.7383333,116.4266667,218.7066667,126.7783333,218.5216667,118.94,208.0333333,108.9285714,265.8894286,54.62666667,209.0433333,112.5985714,172.416,118.26,216.58,107.8166667,223.9766667,35,4515.55,282.5,12,240,-27.85,54000,8,0,0,0,0,1,0,0
1103,290,0,124.0666667,214.9066667,115.26,214.0466667,125.5966667,216.64,118.26,203.3025,108.6,261.6194286,48.28333333,215.1766667,112,169.4503571,117.9,212.71,107.945,221.9383333,32.85,4512.8,350,14.5,195,-13.5,57600,8,0,0,0,0,1,0,0
1104,300,0,123.1266667,211.6466667,114.1841667,211.1875,124.8166667,214.3566667,117.6,200.83,108.4342857,258.1528571,43.88083333,195.9141667,111.2,167.8457143,117.3333333,210.0233333,107.2733333,214.3733333,29.8,4511.15,427.5,18,134.5,0.7,61200,8,0,0,0,0,1,0,0
1105,820,0,122.395,213.28,113.4566667,214.14,123.8333333,211.7725,116.89,203.5633333,108.04,256.0788571,33.70666667,266.1933333,110.5442857,173.5488571,119.3466667,219,106.74,210.9066667,25.75,4510.8,450.5,15.5,135.5,1,64800,8,0,0,0,0,1,0,0
1106,790,40,123.9133333,234.24,115.74,218.8466667,124.1333333,214.78,116.4133333,208.75,108,258.1257143,28.12,303.06,109.8085714,178.1005714,121.2266667,224.775,106.44,211.905,23.25,4510.3,470.5,14.5,129.5,2.15,68400,8,0,0,0,0,1,0,0
1107,570,120,125.53,227.3733333,118.31,224.75,124.62,218.4666667,118.8333333,210.3133333,111.8314286,319.3282857,23.30416667,316.7608333,111.1028571,183.6227143,122.7066667,226.8466667,106.2,211.85,21.45,4509.1,481.5,15.5,123.5,2.3,72000,8,0,0,0,0,1,0,0
1108,630,10,127.1241667,223.2866667,120.2508333,224.215,125.0133333,218.6166667,125.3866667,207.1133333,126.3028571,475.3548571,18.74,350.4133333,112.0742857,188.8551429,124.1933333,230.02,105.8333333,211.62,19.65,4508.15,487,12,122.5,1.75,75600,8,0,0,0,0,1,0,0
1109,330,20,127.68,220.3066667,120.1866667,221.5,124.57,220.0866667,121.9366667,206.525,122.8576786,501.5161429,15.63,376.3333333,112.2385714,194.6017143,125.1733333,241.4816667,105.8333333,215.4841667,18.35,4507.05,480,12,128.5,-0.5,79200,8,0,0,0,0,1,0,0
1110,210,0,126.7333333,222.3133333,118.0466667,221.6466667,123.5333333,221.6333333,119.9433333,210.5733333,119.116,444.5962857,10.38166667,380.5366667,112.2,202.4728571,124.59,253.73,106.2,225.9133333,14.75,4506,492.5,12,127,-2.2,82800,8,0,0,0,0,1,0,0
1111,280,0,125.5,223.7441667,115.63,221.8166667,123,222.43,118.57,211.2,116.6765714,410.9897143,6.713333333,387.28,112.2814286,207.5647619,123.8,258.0033333,106.2,231.2533333,11.45,4505,495,14.5,125,-4.85,0,8,0,0,0,0,0,1,0
1112,280,0,124.0566667,221.2433333,113.6033333,222.3,123,223.26,117.4333333,210.87,114.8891429,382.0582857,9.733333333,385.2083333,112.6602857,210.4854286,122.5966667,263.27,106.2,236.155,13.2,4503.35,469,20.5,134.5,-7.35,3600,8,0,0,0,0,0,1,0
1113,220,0,122.99,220.1566667,112.1166667,223.53,122.7066667,223.1266667,116.56,210.76,113.4354286,357.916,8.626666667,378.7733333,112.3542857,211.334,121.94,269.9266667,106.2,238.8466667,11.95,4502,469.5,21.5,135.5,-8.65,7200,8,0,0,0,0,0,1,0
1114,260,0,121.7566667,219.9433333,110.77,223.8866667,122.4683333,223.365,115.94,210.76,112.47,345.1402857,1.066666667,398.0766667,112.5085714,213.4491429,121.38,267.72,106.2,241.3133333,9.2,4500.35,487.5,18,129.5,-8.5,10800,8,0,0,0,0,0,1,0
1115,260,0,120.5666667,219.54,109.3133333,223.62,122.7433333,223.53,115.16,210.48,111.6114286,336.0351429,0.85,412.9433333,112.4838214,215.1941071,120.7333333,265.4866667,106.26,243.87,7.8,4499.75,493,18,123.5,-8.55,14400,8,0,0,0,0,0,1,0
1116,250,0,119.6333333,219.54,108.2666667,223.7533333,122.56,223.8966667,114.5666667,210.45,110.9154286,328.7757143,-1.466666667,416.7066667,112.2257143,216.5768571,120.0216667,263.4583333,106.26,245.6391667,6.55,4499.65,486,20.5,125,-10.85,18000,8,0,0,0,0,0,1,0
1117,280,0,118.88,219.3,107.1466667,224.9266667,123,225.045,113.89,210.21,110.12,323.7357143,-2.933333333,428.9866667,112.2,217.5302857,119.56,263.4,106.32,246.42,3.55,4500.25,493.5,21.5,239.5,-12.85,21600,8,0,0,0,0,0,1,0
1118,250,0,118.0333333,219.4333333,106.25,225.87,123,225,113.2233333,210.7608333,109.5342857,320.6010714,-3.266666667,430.5391667,112.2,219.0614286,118.9733333,262.9966667,106.2,246.76,2.05,4500.85,496.5,20.5,277.5,-13.95,25200,8,0,0,0,0,0,1,0
1119,360,100,117.6666667,222.25,106.25,229.52,122.1466667,223.1066667,120.1533333,215.8666667,109.1114286,318.1305714,0.133333333,420.0133333,112.2,220.1048571,118.74,265.12,106.2,244.6616667,4.65,4502.7,476,24,125,-14.5,28800,8,0,0,0,0,0,1,0
1120,860,10,118.31,235.2633333,108.6725,234.625,121.74,222.98,121.56,216.9066667,109.0865714,296.938,9.615,380.1266667,112.4246786,221.305,118.74,265.1133333,106.5633333,238.3133333,12.05,4505.3,447,29,137,-12.8,32400,8,0,0,0,0,0,1,0
1121,730,10,118.74,235.07,113.24,231.4533333,121.47,223.0333333,121.62,217.0775,108.7285714,299.3854286,19.56666667,319.0333333,112.6797143,210.9562857,118.8733333,260.4466667,107.34,230.0566667,21.75,4506,398.5,36,184,-13.4,36000,8,0,0,0,0,0,1,0
1122,860,10,119.0733333,232.4266667,114.75,228.4583333,121,221.88,122.04,214.6633333,108.3464286,295.0734286,27.24666667,263.1733333,114.1417143,201.4937143,121.4916667,246.485,107.395,224.2866667,28.25,4506,345,38.5,240,-18.7,39600,8,0,0,0,0,0,1,0
1123,570,0,120.1866667,228.32,115.41,225.5033333,121.23,221.3266667,123.2633333,212.6433333,108,290.1137143,34.71,184.0566667,116.712,185.6571429,125.8733333,238.6233333,107.4133333,215.1733333,31.25,4505.5,316.5,44.5,240,-22.95,43200,8,0,0,0,0,0,1,0
1124,1120,10,122.1233333,224.9116667,116.14,222.5075,121.335,221.1783333,123.4333333,206.7866667,108,285.9585714,41.26333333,162.4833333,120.817,184.4938571,130.94,231.03,108,218.4933333,35,4504.55,303.5,45.5,240,-22.75,46800,8,0,0,0,0,0,1,0
1125,1100,10,123.8833333,225.07,116.9933333,217.3,126.78,229.4466667,123,203.38,108,281.7777143,43.29333333,154.9233333,123.426,174.3314286,132.8966667,218.7733333,108.4666667,235.525,38.3,4504.7,295,39.5,240,-22,50400,8,0,0,0,0,0,1,0
1126,380,10,125.5266667,221.43,117.8,214.1733333,128.2866667,220.84,123,200.84,108,278.6837143,43.94666667,151.495,125.2531429,165.0857143,134.485,210.4966667,108.8333333,238.9666667,38,4506.15,288,38.5,240,-24.15,54000,8,0,0,0,0,0,1,0
1127,320,0,125.9966667,214.1433333,118.5825,209.8891667,127.0266667,215.48,122.4133333,198.5,108,274.3202857,43.02666667,151.1733333,126.4857143,159.0922857,135.7333333,205.44,109.0666667,238.9966667,36.35,4507.45,298,39.5,212.5,-22.7,57600,8,0,0,0,0,0,1,0
1128,410,10,125.8783333,207.775,117.95,203.2133333,125.6766667,211.91,121.4366667,193.645,107.9528571,269.3217143,37.32,174.5,126.0602381,155.4864286,135.3866667,202.4008333,109.0166667,238.56,33,4507.8,327,33.5,174,-18.2,61200,8,0,0,0,0,0,1,0
1129,560,40,125.0733333,210.1666667,116.56,204.11,124.65,210.36,119.81,192.0533333,107.34,265.4237143,26.345,219.8,124.0785714,162.5828571,134.2733333,206.395,108.6,238.2,26.3,4508.8,355.5,32.5,169,-17.55,64800,8,0,0,0,0,0,1,0
1130,570,40,126.32,214.12,118.2483333,210.7941667,124.59,211.3466667,118.25,191.59,108.3275,301.9628571,19.44666667,247.7333333,122.004,162.0505714,133.84,215.36,108.5333333,237.24,20.8,4512.2,373.5,33.5,159.5,-18.85,68400,8,0,0,0,0,0,1,0
1131,630,10,128.5216667,211.0275,120.5733333,212.2533333,125.5666667,211.16,117.9666667,196.1716667,109.5974286,403.8065714,14.46,264.01,119.774,160.3968571,133.74,218.9633333,108.2,227.005,16.25,4516.5,391.5,30,156,-19.45,72000,8,0,0,0,0,0,1,0
1132,610,0,130.1,209.93,122.2066667,212.5333333,126.5333333,210.4933333,117.2666667,192.4933333,108.4257143,345.6471429,10.82666667,286.6916667,118.0834286,160.2797143,133.41,214.7633333,107.9266667,216.64,13.05,4519.1,399.5,30,156,-20.8,75600,8,0,0,0,0,0,1,0
1133,390,30,129.7333333,208.7433333,121.4925,211.01,125.9616667,211.0683333,116.4866667,193.1,107.758,323.818,8.433333333,298.5066667,117.8310714,170.2748571,133.5666667,216.8466667,107.9266667,221.0866667,11.25,4520.55,403.5,30,153.5,-21.45,79200,8,0,0,0,0,0,1,0
1134,440,10,128.4633333,210.235,118.84,210.0133333,125.0733333,214.47,116.1733333,197.3766667,107.2971429,319.9125714,5.666666667,310.5125,118.2,184.9848571,134.0733333,227.9133333,108,229.6425,8.7,4522.35,424,30,142.5,-20.15,82800,8,0,0,0,0,0,1,0
1135,290,0,127.0533333,211.32,116.4333333,210.11,125.34,216.51,115.59,199.2533333,106.7885714,315.5857143,3.7,328.2466667,117.9514286,190.6751429,133.5666667,233.3733333,108,232.3933333,5.85,4523.4,440.5,27.5,132,-19.8,0,8,0,0,0,0,0,0,1
1136,270,0,125.4933333,210.42,114.4233333,212.68,124.9733333,217.62,115.2,199.8766667,106.5162857,311.9348571,3,336.72,117.7085714,196.5142857,131.4966667,237.29,108,236.8533333,4.55,4523.65,444,26.5,134.5,-20.3,3600,8,0,0,0,0,0,0,1
1137,320,0,124.12,210,112.6266667,214.1,124.68,218.18,114.8333333,200.65,106.2617143,309.1611429,1.316666667,339.8033333,117.6,200.1448571,129.9633333,243.14,108.0666667,238.4775,3.7,4524.75,444,30,138,-21.5,7200,8,0,0,0,0,0,0,1
1138,250,0,122.99,210.33,111.26,214.7066667,124.62,219.06,114.1333333,200.6,106.1428571,307.0385714,-0.4,343.1733333,117.6,201.7874286,128.89,248.8833333,108.1333333,238.47,2.25,4526.05,446.5,30,145.5,-22.45,10800,8,0,0,0,0,0,0,1
1139,280,0,121.63,210.7233333,109.94,215.6666667,124,219.06,113.7066667,200.9333333,105.6,304.722,-2.333333333,352.58,117.2514286,203.9768571,127.9133333,247.125,108,238.85,0.45,4527.65,457.5,30,151,-22.05,14400,8,0,0,0,0,0,0,1
1140,330,0,120.7333333,211.09,108.8666667,216.19,123.6,219.6133333,113.215,201.2475,105.4085714,303.2845714,-3.183333333,362.77,117,206.1328571,126.9333333,244.6333333,108,238.6566667,-0.6,4529.9,463,32.5,149,-21.75,18000,8,0,0,0,0,0,0,1
1141,260,0,119.78,210.54,107.8166667,216.62,123.4333333,220.0166667,112.84,201.5766667,105.0971429,301.6608571,-4.133333333,367.27,116.9057143,206.7007143,126.1333333,243.5066667,108.0666667,238.8133333,-1.35,4531.35,466,36,148.5,-22.05,21600,8,0,0,0,0,0,0,1
1142,310,0,118.94,210.12,106.8466667,217.29,122.67,220.2466667,112.29,201.98,104.934,300.0525714,-4.933333333,372.4375,116.34,206.69,125.2133333,242.9433333,107.9266667,239.5133333,-2.15,4534.4,475,33.5,138,-21.5,25200,8,0,0,0,0,0,0,1
1143,360,20,118.5,213.7866667,106.88,217.96,122.0733333,217.8466667,112.075,199.4016667,104.5317143,294.8499643,-1.8,365.8266667,115.7857143,202.2148571,124.3433333,239.3,108,239.64,0.45,4539.2,455.5,32.5,138,-22.2,28800,8,0,0,0,0,0,0,1
1144,480,20,118.68,215.6433333,108.7866667,214.1066667,120.8,214.5733333,112.44,197.44,104.384,284.692,5.526666667,328.6333333,115.704,191.6934286,123.4333333,231.3266667,108.0666667,226.855,5.85,4542,428,38.5,145.5,-21.95,32400,8,0,0,0,0,0,0,1
1145,320,0,118.38,213.5833333,112.1066667,210.3133333,120.6,213.7733333,114.5133333,200.44,104.4908571,282.0457143,14.05,288.7983333,116.3075,192.7685,123.3666667,232.2,108.4333333,223.8233333,14,4542.75,394,47,156,-21.35,36000,8,0,0,0,0,0,0,1
1146,230,0,119.1433333,212.7033333,115.7633333,207.6133333,120.3666667,213.735,116.74,202.5916667,104.34,281.8585714,23.54333333,234.5266667,117.1342857,189.0505714,123.45,229.0183333,108.8333333,237.5466667,23.25,4543.8,348.5,54,156,-22.5,39600,8,0,0,0,0,0,0,1
